CustomerID,Gender,SeniorCitizen,Tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_01493,Male,0,30,Month-to-month,Yes,Electronic check,82.85,2304.2200000000003,Yes
CUST_01494,Female,0,49,Month-to-month,Yes,Electronic check,109.5,5365.5,No
CUST_01495,Female,0,41,Month-to-month,No,Bank transfer (automatic),63.26,2593.66,No
CUST_01496,Male,0,13,Two year,No,Credit card (automatic),48.79,634.27,No
CUST_01497,Female,0,34,Month-to-month,Yes,Electronic check,57.93,1969.62,No
CUST_01498,Female,0,25,One year,No,Bank transfer (automatic),70.38,1759.5,No
CUST_01499,Male,0,66,Month-to-month,No,Bank transfer (automatic),93.66,6181.56,No
CUST_01500,Male,0,18,Two year,Yes,Mailed check,54.1,973.8,Yes
CUST_01501,Male,0,5,Month-to-month,Yes,Credit card (automatic),64.75,323.75,No
CUST_01502,Female,0,19,Two year,No,Credit card (automatic),61.04,1159.76,Yes
CUST_01503,Female,0,42,Two year,Yes,Bank transfer (automatic),56.96,2392.32,No
CUST_01504,Male,0,18,Month-to-month,No,Electronic check,60.27,1084.86,No
CUST_01505,Male,0,32,Month-to-month,Yes,Mailed check,74.34,2378.88,No
CUST_01506,Male,0,21,One year,Yes,Mailed check,61.76,1296.96,No
CUST_01507,Female,0,10,Two year,No,Electronic check,79.13,791.3,Yes
CUST_01508,Female,0,37,Two year,Yes,Mailed check,72.46,2681.02,No
CUST_01509,Female,0,49,Month-to-month,No,Electronic check,94.06,4608.94,No
CUST_01510,Female,0,13,Two year,Yes,Mailed check,74.44,967.72,Yes
CUST_01511,Male,0,55,Month-to-month,Yes,Electronic check,94.13,5177.15,Yes
CUST_01512,Male,0,17,One year,Yes,Bank transfer (automatic),85.17,1447.89,No
CUST_01513,Male,0,9,Two year,Yes,Bank transfer (automatic),32.73,294.57,No
CUST_01514,Male,0,44,Month-to-month,Yes,Mailed check,77.36,3403.84,No
CUST_01515,Female,0,46,Two year,Yes,Mailed check,67.34,3097.64,No
CUST_01516,Female,0,8,One year,Yes,Bank transfer (automatic),69.16,553.28,No
CUST_01517,Male,1,37,Two year,No,Credit card (automatic),38.76,1434.12,No
CUST_01518,Male,1,19,Month-to-month,Yes,Electronic check,70.43,1338.17,Yes
CUST_01519,Female,0,63,Month-to-month,No,Credit card (automatic),69.07,2304.2200000000003,No
CUST_01520,Male,0,46,Two year,Yes,Mailed check,43.07,2304.2200000000003,No
CUST_01521,Female,0,71,Month-to-month,Yes,Bank transfer (automatic),70.59,5011.89,No
CUST_01522,Male,0,26,Month-to-month,No,Mailed check,80.89,2103.14,Yes
CUST_01523,Male,0,46,Two year,Yes,Credit card (automatic),72.74,3346.04,No
CUST_01524,Male,0,46,Month-to-month,Yes,Bank transfer (automatic),94.52,4347.92,No
CUST_01525,Male,0,14,Two year,Yes,Bank transfer (automatic),71.76,1004.64,No
CUST_01526,Male,0,63,Month-to-month,No,Bank transfer (automatic),103.02,6490.26,No
CUST_01527,Male,0,72,Month-to-month,No,Electronic check,74.97,5397.84,No
CUST_01528,Male,0,3,Two year,Yes,Mailed check,47.3,141.9,No
CUST_01529,Female,0,28,One year,Yes,Credit card (automatic),42.88,1200.64,No
CUST_01530,Female,0,29,One year,No,Electronic check,86.52,2509.08,Yes
CUST_01531,Female,0,18,One year,Yes,Credit card (automatic),43.29,779.22,No
CUST_01532,Female,0,35,Two year,Yes,Electronic check,67.06,2347.1,No
CUST_01533,Female,0,47,Month-to-month,Yes,Bank transfer (automatic),72.69,3416.43,No
CUST_01534,Male,1,5,Month-to-month,Yes,Electronic check,106.93,534.65,No
CUST_01535,Male,0,59,Month-to-month,Yes,Mailed check,75.18,4435.62,No
CUST_01536,Female,1,59,One year,No,Mailed check,80.83,4768.97,No
CUST_01537,Male,1,47,Month-to-month,Yes,Credit card (automatic),66.96,3147.12,No
CUST_01538,Female,0,13,Month-to-month,Yes,Bank transfer (automatic),67.95,883.35,Yes
CUST_01539,Female,0,33,Month-to-month,No,Bank transfer (automatic),85.73,2829.09,Yes
CUST_01540,Male,0,62,Month-to-month,Yes,Credit card (automatic),109.88,6812.56,No
CUST_01541,Male,1,16,Month-to-month,Yes,Mailed check,81.05,1296.8,Yes
CUST_01542,Male,0,44,One year,Yes,Mailed check,86.82,3820.08,Yes
CUST_01543,Female,0,58,Month-to-month,No,Credit card (automatic),97.17,5635.86,Yes
CUST_01544,Male,0,6,Two year,Yes,Bank transfer (automatic),69.79,418.74,No
CUST_01545,Female,0,15,One year,Yes,Credit card (automatic),61.8,927.0,No
CUST_01546,Female,0,4,Month-to-month,No,Credit card (automatic),73.19,292.76,Yes
CUST_01547,Female,0,56,One year,No,Electronic check,49.6,2777.6,No
CUST_01548,Male,0,64,Month-to-month,No,Credit card (automatic),107.84,6901.76,No
CUST_01549,Male,1,68,Two year,Yes,Mailed check,77.97,5301.96,No
CUST_01550,Female,0,34,Two year,Yes,Credit card (automatic),67.35,2289.9,No
CUST_01551,Male,1,56,One year,Yes,Bank transfer (automatic),54.81,3069.36,No
CUST_01552,Male,0,32,One year,Yes,Bank transfer (automatic),52.26,1672.32,No
CUST_01553,Male,0,9,Month-to-month,No,Mailed check,109.32,983.88,Yes
CUST_01554,Female,0,63,Month-to-month,Yes,Bank transfer (automatic),53.99,3401.37,No
CUST_01555,Female,0,72,Two year,No,Credit card (automatic),72.18,5196.96,No
CUST_01556,Male,0,33,Month-to-month,Yes,Mailed check,71.33,2353.89,No
CUST_01557,Female,0,21,Month-to-month,Yes,Bank transfer (automatic),75.13,1577.73,No
CUST_01558,Male,0,55,Month-to-month,No,Credit card (automatic),99.92,5495.6,No
CUST_01559,Male,1,57,One year,Yes,Bank transfer (automatic),44.53,2538.21,No
CUST_01560,Male,1,2,Month-to-month,No,Electronic check,71.25,142.5,No
CUST_01561,Male,0,13,Two year,No,Bank transfer (automatic),77.6,1008.8,No
CUST_01562,Female,0,4,Month-to-month,Yes,Mailed check,91.94,367.76,No
CUST_01563,Female,0,50,Month-to-month,Yes,Credit card (automatic),95.3,4765.0,Yes
CUST_01564,Female,0,48,One year,Yes,Credit card (automatic),77.88,3738.24,No
CUST_01565,Male,1,30,Month-to-month,No,Mailed check,53.63,1608.9,No
CUST_01566,Male,0,29,One year,Yes,Electronic check,50.16,1454.64,Yes
CUST_01567,Male,0,8,Month-to-month,No,Credit card (automatic),79.48,635.84,No
CUST_01568,Female,1,12,Month-to-month,Yes,Mailed check,72.09,865.08,Yes
CUST_01569,Male,0,41,Month-to-month,No,Bank transfer (automatic),74.65,3060.65,No
CUST_01570,Female,0,26,Two year,No,Electronic check,69.07,1795.82,No
CUST_01571,Female,0,50,One year,Yes,Mailed check,40.73,2036.5,No
CUST_01572,Female,0,2,Two year,Yes,Bank transfer (automatic),63.02,126.04,No
CUST_01573,Female,0,55,Month-to-month,Yes,Credit card (automatic),50.01,2750.55,No
CUST_01574,Female,0,56,One year,Yes,Credit card (automatic),43.15,2416.4,No
CUST_01575,Female,0,14,Month-to-month,Yes,Electronic check,74.5,1043.0,No
CUST_01576,Male,0,6,Two year,Yes,Bank transfer (automatic),72.05,2304.2200000000003,No
CUST_01577,Male,0,61,One year,No,Mailed check,47.25,2882.25,Yes
CUST_01578,Female,0,12,One year,No,Credit card (automatic),67.73,812.76,Yes
CUST_01579,Female,0,13,Month-to-month,No,Mailed check,90.71,1179.23,No
CUST_01580,Male,0,19,One year,Yes,Mailed check,51.48,978.12,No
CUST_01581,Female,0,44,Month-to-month,No,Mailed check,80.74,3552.56,No
CUST_01582,Female,0,59,Two year,Yes,Electronic check,75.57,4458.63,No
CUST_01583,Male,0,37,Month-to-month,Yes,Mailed check,80.73,2987.01,Yes
CUST_01584,Female,0,25,Month-to-month,Yes,Electronic check,59.44,1486.0,No
CUST_01585,Female,0,16,Month-to-month,Yes,Electronic check,87.67,1402.72,Yes
CUST_01586,Female,0,38,Month-to-month,Yes,Bank transfer (automatic),85.53,3250.14,Yes
CUST_01587,Male,0,43,Month-to-month,Yes,Credit card (automatic),51.62,2219.66,Yes
CUST_01588,Male,0,14,Two year,No,Mailed check,34.53,483.42,Yes
CUST_01589,Male,0,6,One year,Yes,Bank transfer (automatic),47.84,287.04,Yes
CUST_01590,Female,0,23,Two year,No,Bank transfer (automatic),36.81,846.63,No
CUST_01591,Female,0,60,Two year,Yes,Bank transfer (automatic),42.97,2578.2,No
CUST_01592,Male,0,12,Month-to-month,Yes,Bank transfer (automatic),77.25,927.0,Yes
CUST_01593,Female,0,13,One year,Yes,Bank transfer (automatic),58.59,761.67,No
CUST_01594,Female,1,6,Month-to-month,No,Mailed check,103.44,620.64,No
CUST_01595,Female,0,63,Two year,Yes,Bank transfer (automatic),60.61,3818.43,No
CUST_01596,Female,0,38,Month-to-month,Yes,Credit card (automatic),102.57,3897.66,No
CUST_01597,Female,0,50,Month-to-month,Yes,Electronic check,81.62,4081.0,Yes
CUST_01598,Male,0,52,Month-to-month,Yes,Electronic check,55.39,2880.28,Yes
CUST_01599,Female,0,40,Month-to-month,No,Credit card (automatic),77.8,3112.0,No
CUST_01600,Male,0,8,Month-to-month,Yes,Mailed check,99.32,794.56,Yes
CUST_01601,Female,0,61,Month-to-month,Yes,Electronic check,61.65,3760.65,No
CUST_01602,Male,0,8,Two year,No,Credit card (automatic),34.56,276.48,Yes
CUST_01603,Female,0,34,Two year,Yes,Credit card (automatic),46.47,1579.98,No
CUST_01604,Male,0,60,Month-to-month,No,Bank transfer (automatic),73.33,4399.8,No
CUST_01605,Female,0,57,Month-to-month,No,Electronic check,68.38,3897.66,Yes
CUST_01606,Male,0,46,Two year,No,Bank transfer (automatic),36.76,1690.96,No
CUST_01607,Female,1,22,Month-to-month,Yes,Mailed check,65.05,1431.1,No
CUST_01608,Male,0,40,Two year,No,Electronic check,64.11,2564.4,No
CUST_01609,Female,1,45,Month-to-month,Yes,Electronic check,73.16,3292.2,No
CUST_01610,Male,0,55,One year,No,Credit card (automatic),71.63,3939.65,No
CUST_01611,Male,0,51,One year,Yes,Electronic check,66.82,3407.82,No
CUST_01612,Female,0,5,One year,Yes,Mailed check,67.45,337.25,Yes
CUST_01613,Female,0,13,Two year,No,Mailed check,42.43,551.59,No
CUST_01614,Male,0,28,Month-to-month,Yes,Electronic check,81.29,2276.12,Yes
CUST_01615,Female,0,62,Month-to-month,No,Credit card (automatic),51.42,3188.04,No
CUST_01616,Male,0,24,One year,No,Mailed check,61.59,1478.16,No
CUST_01617,Male,1,7,Two year,Yes,Bank transfer (automatic),58.63,410.41,Yes
CUST_01618,Male,0,38,Month-to-month,Yes,Mailed check,60.92,2314.96,Yes
CUST_01619,Female,0,37,Two year,Yes,Electronic check,42.83,1584.71,No
CUST_01620,Male,0,68,Month-to-month,No,Bank transfer (automatic),63.17,4295.56,Yes
CUST_01621,Male,0,42,Month-to-month,Yes,Electronic check,54.23,2277.66,Yes
CUST_01622,Female,0,5,Two year,Yes,Electronic check,47.39,236.95,Yes
CUST_01623,Female,0,64,Month-to-month,No,Electronic check,108.74,6959.36,Yes
CUST_01624,Female,1,50,One year,No,Credit card (automatic),57.69,2884.5,No
CUST_01625,Female,0,15,Month-to-month,No,Credit card (automatic),77.63,1164.45,No
CUST_01626,Male,0,53,Month-to-month,No,Mailed check,89.19,4727.07,No
CUST_01627,Male,0,25,One year,Yes,Electronic check,72.42,1810.5,No
CUST_01628,Male,1,9,One year,Yes,Bank transfer (automatic),87.49,787.41,Yes
CUST_01629,Male,0,38,Month-to-month,Yes,Bank transfer (automatic),101.45,3855.1,No
CUST_01630,Female,0,22,Month-to-month,No,Bank transfer (automatic),97.64,2148.08,Yes
CUST_01631,Male,0,49,Month-to-month,No,Credit card (automatic),107.1,5247.9,No
CUST_01632,Male,0,68,Month-to-month,No,Credit card (automatic),63.85,4341.8,No
CUST_01633,Female,0,15,Two year,No,Electronic check,60.85,912.75,No
CUST_01634,Male,0,65,Two year,Yes,Bank transfer (automatic),74.36,4833.4,No
CUST_01635,Male,0,54,Month-to-month,Yes,Bank transfer (automatic),87.45,4722.3,No
CUST_01636,Male,0,30,Month-to-month,Yes,Credit card (automatic),108.65,3259.5,Yes
CUST_01637,Male,0,20,Two year,Yes,Credit card (automatic),35.02,700.4,No
CUST_01638,Male,0,33,One year,No,Bank transfer (automatic),61.97,2045.01,No
CUST_01639,Male,0,7,One year,Yes,Bank transfer (automatic),88.87,622.09,Yes
CUST_01640,Female,0,8,Two year,No,Mailed check,48.98,391.84,No
CUST_01641,Female,0,28,Month-to-month,No,Credit card (automatic),94.37,2642.36,No
CUST_01642,Male,0,45,Month-to-month,Yes,Electronic check,51.82,2331.9,Yes
CUST_01643,Male,0,11,Two year,Yes,Electronic check,64.74,712.14,No
CUST_01644,Female,0,31,One year,Yes,Bank transfer (automatic),86.73,2688.63,No
CUST_01645,Male,1,12,Month-to-month,Yes,Credit card (automatic),72.96,875.52,Yes
CUST_01646,Male,0,51,Month-to-month,No,Electronic check,51.28,2615.28,No
CUST_01647,Male,0,44,Month-to-month,Yes,Credit card (automatic),51.67,2273.48,No
CUST_01648,Female,0,50,Two year,No,Bank transfer (automatic),74.6,3730.0,No
CUST_01649,Male,0,17,Month-to-month,No,Bank transfer (automatic),93.35,1586.95,No
CUST_01650,Female,0,35,Month-to-month,Yes,Bank transfer (automatic),56.4,1974.0,Yes
CUST_01651,Male,0,1,Two year,No,Credit card (automatic),32.73,32.73,Yes
CUST_01652,Female,0,29,Month-to-month,No,Electronic check,98.29,2850.41,Yes
CUST_01653,Female,0,51,Month-to-month,No,Mailed check,98.59,5028.09,Yes
CUST_01654,Male,0,64,Month-to-month,Yes,Electronic check,57.23,3662.72,No
CUST_01655,Female,0,4,Month-to-month,Yes,Credit card (automatic),68.09,272.36,No
CUST_01656,Male,0,28,Month-to-month,Yes,Electronic check,96.8,2710.4,No
CUST_01657,Female,0,16,Two year,Yes,Mailed check,56.27,900.32,No
CUST_01658,Male,1,63,Two year,No,Electronic check,77.83,4903.29,No
CUST_01659,Male,1,53,Month-to-month,No,Mailed check,78.86,4179.58,No
CUST_01660,Female,0,17,Month-to-month,No,Credit card (automatic),90.62,1540.54,No
CUST_01661,Male,0,40,One year,Yes,Bank transfer (automatic),65.49,2619.6,No
CUST_01662,Male,0,13,Month-to-month,Yes,Mailed check,106.58,1385.54,No
CUST_01663,Female,0,52,Month-to-month,No,Credit card (automatic),73.92,3843.84,No
CUST_01664,Male,0,58,Two year,Yes,Bank transfer (automatic),41.49,2406.42,No
CUST_01665,Male,0,37,Month-to-month,Yes,Mailed check,69.6,2575.2,No
CUST_01666,Female,0,61,Month-to-month,Yes,Bank transfer (automatic),101.17,6171.37,No
CUST_01667,Female,0,34,Month-to-month,Yes,Electronic check,79.88,2715.92,Yes
CUST_01668,Male,0,70,Month-to-month,No,Credit card (automatic),71.26,4988.2,No
CUST_01669,Male,0,17,Month-to-month,Yes,Credit card (automatic),82.66,1405.22,Yes
CUST_01670,Female,0,20,Month-to-month,No,Credit card (automatic),57.99,1159.8,Yes
CUST_01671,Female,0,59,Month-to-month,No,Credit card (automatic),50.32,2968.88,Yes
CUST_01672,Male,1,69,One year,Yes,Mailed check,54.03,3728.07,No
CUST_01673,Female,0,33,Month-to-month,No,Electronic check,86.3,2847.9,No
CUST_01674,Male,0,17,Month-to-month,Yes,Bank transfer (automatic),92.7,1575.9,No
CUST_01675,Male,1,57,One year,No,Credit card (automatic),81.33,4635.81,No
CUST_01676,Male,1,1,Two year,Yes,Credit card (automatic),76.33,76.33,Yes
CUST_01677,Male,0,13,Month-to-month,No,Mailed check,74.73,971.49,Yes
CUST_01678,Male,0,27,Month-to-month,Yes,Mailed check,94.43,2549.61,No
CUST_01679,Female,0,70,Month-to-month,No,Mailed check,54.48,3813.6,No
CUST_01680,Female,0,59,One year,No,Electronic check,42.88,2529.92,No
CUST_01681,Female,0,6,Month-to-month,Yes,Bank transfer (automatic),57.49,344.94,Yes
CUST_01682,Female,0,23,Month-to-month,No,Electronic check,76.91,1768.93,No
CUST_01683,Male,0,10,Month-to-month,Yes,Credit card (automatic),62.68,626.8,Yes
CUST_01684,Male,0,51,Month-to-month,Yes,Mailed check,67.22,3428.22,No
CUST_01685,Male,0,19,Month-to-month,No,Credit card (automatic),88.87,1688.53,Yes
CUST_01686,Male,0,51,Month-to-month,No,Bank transfer (automatic),71.51,3647.01,No
CUST_01687,Female,0,68,Two year,Yes,Bank transfer (automatic),57.87,3935.16,No
CUST_01688,Male,0,42,One year,Yes,Electronic check,60.62,2546.04,No
CUST_01689,Male,0,57,Month-to-month,No,Electronic check,60.14,3427.98,Yes
CUST_01690,Female,0,68,Month-to-month,No,Mailed check,54.44,3701.92,No
CUST_01691,Female,0,38,Month-to-month,Yes,Mailed check,64.17,2438.46,No
CUST_01692,Female,1,62,Month-to-month,Yes,Credit card (automatic),53.46,3314.52,Yes
CUST_01693,Female,0,7,Two year,No,Mailed check,60.93,426.51,No
CUST_01694,Male,0,71,Two year,No,Mailed check,69.79,4955.09,No
CUST_01695,Male,0,50,Month-to-month,No,Credit card (automatic),70.38,3519.0,No
CUST_01696,Female,0,52,Month-to-month,Yes,Bank transfer (automatic),73.23,3807.96,No
CUST_01697,Male,0,26,Month-to-month,No,Mailed check,98.97,2573.22,No
CUST_01698,Male,0,26,One year,No,Mailed check,51.13,1329.38,No
CUST_01699,Male,0,19,One year,Yes,Credit card (automatic),45.96,873.24,No
CUST_01700,Female,0,9,Two year,Yes,Credit card (automatic),55.06,495.54,No
CUST_01701,Male,0,61,Two year,No,Credit card (automatic),62.31,3800.91,No
CUST_01702,Female,0,20,Month-to-month,Yes,Credit card (automatic),85.98,1719.6,No
CUST_01703,Male,0,50,One year,No,Credit card (automatic),75.69,3784.5,No
CUST_01704,Male,1,22,One year,No,Mailed check,42.84,942.48,Yes
CUST_01705,Male,0,13,One year,No,Electronic check,61.41,798.33,No
CUST_01706,Female,0,12,Month-to-month,No,Electronic check,64.31,771.72,No
CUST_01707,Male,0,10,One year,Yes,Electronic check,77.96,779.6,No
CUST_01708,Female,0,65,One year,Yes,Mailed check,83.64,5436.6,No
CUST_01709,Female,0,30,One year,No,Bank transfer (automatic),54.07,1622.1,No
CUST_01710,Female,0,8,One year,Yes,Mailed check,44.76,358.08,No
CUST_01711,Male,0,21,One year,Yes,Electronic check,52.67,1106.07,No
CUST_01712,Male,0,22,One year,Yes,Electronic check,45.2,994.4,No
CUST_01713,Male,0,18,One year,Yes,Credit card (automatic),56.12,1010.16,No
CUST_01714,Male,0,66,One year,No,Credit card (automatic),66.91,4416.06,No
CUST_01715,Female,0,48,Month-to-month,Yes,Credit card (automatic),108.42,5204.16,No
CUST_01716,Female,0,44,Month-to-month,Yes,Mailed check,73.96,3254.24,No
CUST_01717,Female,0,9,Month-to-month,No,Bank transfer (automatic),63.2,568.8,No
CUST_01718,Male,0,67,One year,No,Bank transfer (automatic),48.34,3238.78,No
CUST_01719,Female,0,54,One year,No,Credit card (automatic),48.65,2627.1,No
CUST_01720,Male,0,26,Two year,No,Bank transfer (automatic),39.63,1030.38,No
CUST_01721,Female,0,26,Month-to-month,No,Electronic check,95.74,2489.24,No
CUST_01722,Male,0,34,Month-to-month,No,Electronic check,53.66,1824.44,No
CUST_01723,Male,1,8,Month-to-month,Yes,Credit card (automatic),109.84,878.72,No
CUST_01724,Female,0,10,Month-to-month,No,Credit card (automatic),81.36,813.6,Yes
CUST_01725,Female,0,48,Two year,Yes,Credit card (automatic),57.21,2746.08,No
CUST_01726,Female,0,55,Month-to-month,No,Bank transfer (automatic),71.45,3929.75,No
CUST_01727,Female,0,54,One year,Yes,Mailed check,74.51,4023.54,No
CUST_01728,Male,0,40,One year,Yes,Credit card (automatic),63.57,2542.8,No
CUST_01729,Female,0,15,Month-to-month,Yes,Bank transfer (automatic),69.74,1046.1,Yes
CUST_01730,Female,0,18,Two year,Yes,Credit card (automatic),43.26,778.68,No
CUST_01731,Female,0,23,Month-to-month,No,Mailed check,105.54,2427.42,No
CUST_01732,Male,0,62,Month-to-month,No,Credit card (automatic),67.46,4182.52,No
CUST_01733,Male,0,46,Two year,No,Electronic check,51.82,2383.72,No
CUST_01734,Female,1,39,Two year,No,Credit card (automatic),47.52,1853.28,No
CUST_01735,Male,0,15,Month-to-month,Yes,Electronic check,55.17,827.55,No
CUST_01736,Female,0,53,Month-to-month,No,Electronic check,61.16,3241.48,Yes
CUST_01737,Male,0,64,Month-to-month,Yes,Bank transfer (automatic),61.37,3927.68,No
CUST_01738,Male,0,63,Month-to-month,No,Bank transfer (automatic),91.62,5772.06,No
CUST_01739,Male,0,16,Two year,Yes,Electronic check,50.33,805.28,No
CUST_01740,Male,0,70,One year,Yes,Electronic check,79.1,5537.0,No
CUST_01741,Female,0,66,Month-to-month,No,Credit card (automatic),92.54,6107.64,No
CUST_01742,Female,0,13,Two year,No,Credit card (automatic),39.6,514.8,No
CUST_01743,Female,0,47,Month-to-month,No,Electronic check,83.78,3937.66,Yes
CUST_01744,Male,0,9,Month-to-month,No,Bank transfer (automatic),94.57,851.13,Yes
CUST_01745,Female,0,63,Two year,Yes,Credit card (automatic),61.65,3883.95,No
CUST_01746,Female,1,34,Two year,No,Credit card (automatic),60.0,2040.0,No
CUST_01747,Female,0,29,Two year,No,Credit card (automatic),66.98,1942.42,No
CUST_01748,Male,0,37,One year,Yes,Bank transfer (automatic),42.84,1585.08,No
CUST_01749,Male,0,43,Two year,Yes,Electronic check,66.57,2862.51,No
CUST_01750,Male,1,64,Month-to-month,Yes,Credit card (automatic),66.36,4247.04,Yes
CUST_01751,Female,0,24,One year,No,Bank transfer (automatic),68.59,1646.16,No
CUST_01752,Female,0,71,Two year,Yes,Bank transfer (automatic),42.12,2990.52,No
CUST_01753,Female,0,34,Month-to-month,Yes,Bank transfer (automatic),100.33,3411.22,Yes
CUST_01754,Male,0,48,Two year,Yes,Bank transfer (automatic),54.03,2593.44,No
CUST_01755,Male,0,12,Month-to-month,Yes,Credit card (automatic),88.58,1062.96,No
CUST_01756,Female,0,23,Month-to-month,No,Electronic check,97.64,2245.72,Yes
CUST_01757,Male,1,13,Two year,No,Electronic check,74.77,972.01,No
CUST_01758,Male,0,45,Month-to-month,Yes,Bank transfer (automatic),93.92,4226.4,No
CUST_01759,Male,0,65,One year,Yes,Electronic check,47.44,3083.6,No
CUST_01760,Male,0,47,Month-to-month,Yes,Credit card (automatic),101.27,4759.69,Yes
CUST_01761,Female,0,58,Two year,No,Electronic check,60.93,3533.94,No
CUST_01762,Male,1,5,Month-to-month,Yes,Electronic check,86.57,432.85,No
